title,author,content
기다림의 시 , 양성우,"<br>그대 기우는 그믐달 새벽별 사이로<br>바람처럼 오는가 물결처럼 오는가<br>무수한 불면의 밤, 떨어져 쌓인<br>흰꽃 밟으며 오는<br>그대 정든 임 그윽한 목소리로<br>잠든 새 깨우고,<br>눈물의 골짜기 가시나무 태우는<br>불길로 오는가 그대 지금<br>어디쯤 가까이 와서<br>소리 없이 모닥불로 타고 있는가"
기다리는 마음 , 정우경,<br>님을 잃어버린 황새는<br>또다시<br>짝을 찾지 않는다지요<br>나도 황새처럼 살고 싶군요<br>그대가 다시<br>오지 않으신다면<br>노송에 깃 웅크리고 앉아<br>날마다 먼 산 바라보는<br>황새처럼 나도 살고 싶군요.
기다리는 마음 , 김민부,<br>일출봉에 해 뜨거든 날 불러 주오<br>월출봉에 달 뜨거든 날 불러 주오<br>기다려도 기다려도 님 오지 않고<br>빨래 소리 물레 소리에 눈물 흘렸네<br>봉덕사에 종 울리면 날 불러 주오<br>저 바다에 바람 불면 날 불러 주오<br>기다려도 기다려도 님 오지 않고<br>파도 소리 물새 소리에 눈물 흘렸네<br>
"기다림, 여러 날 후 ", 정우경,<br>내 키가 전주만큼 길어지면<br>서로 사랑하자고......<br>그때에 다시 온다고 했다<br>내 키가 해바라기만큼 길어지면<br>그때에 다시 만나자 했다<br>시간이 얼마만큼 흘렀을까<br>전주만큼 그림자가 길어져서<br>그리움도 더욱 길어지고<br>해바라기만큼 키가 길어져서<br>기다림이 여문 씨앗처럼 쌓였는데<br>골목길 가로등 불빛의 그림자가<br>더 길어서일까<br>그대 다시 돌아오지 않는다.
길 떠나는 그대여 , 황청원 ,길 떠나는 그대여<br>홀로 가는 먼 길에<br>이름 없는 들꽃이<br>아무리 무성해도<br>소리내어 울지 말고<br>마음으로 웃고가게<br>이 세상 모든 것이<br>어둠처럼 외로우니<br><br>길 떠나는 그대여<br>홀로 가는 먼 길에<br>고단하여 지친 마음<br>쉴 곳이 없다 해도<br>누군들 미워 말고<br>사랑으로 안아주게<br>어차피 사는 일<br>빈 몸 되어 가는 거니
깊은 우물 , 노향림,<br>그대 가슴에는<br>두레박 줄을 아무리 풀어내려도<br>닿을 수 없는 미세한 슬픔이<br>시커먼 이무기처럼 묵어서 사는<br>밑바닥이 있다.<br>그 슬픔의 바닥에 들어간 적이 있다.<br>안 보이는 하늘이 후두둑 빗방울로 떨어지며<br>덫에 걸린 듯 퍼덕였다.<br>출렁이는 물 위로<br>누군가 시간의 등짝으로 떠서 맴돌다<br>느닷없이 가라앉아 보이지 않는다.<br>소루쟁이 풀들이 대낮에도 괭이들을 들쳐메고<br>둘러선 내 마음엔<br>바닥 없는 푸른 우물이 오래 묵어서 숨어 있다.<br>
길들여진다는 것은 이미 죽어가고 있다 , 유화종,"더 이상 걸어갈 수 없는 낭떠러지에서<br>되돌아 올 수밖에 없다는 것이<br>더군다나 내가 걸어온 발자국을 다시 본다는 것이<br>무서웠다. 몸서리치도록<br>나를 괴롭히는 건<br>그 어떤 것이 아니라<br>나 자신이었다.<br>나를 사랑하는 건 나일 수밖에 없다.<br>다시는 너에게 요구하지 말자.<br>다시는 삶을 이야기하지 말자.<br>내 가슴에서 죽어 간<br>한 번도, 단 한번도 울부짖지 못한<br>가련한 파랑새에 대해<br>난 감당하기 어려운<br>쳐다보아서도 안 되는 꿈을 꾸고 있었다.<br>너를 기다리는 시간이<br>나를 더 어렵게 만든다.<br>다시는 말하지 말고<br>침묵하리<br>나를 유혹하고 손짓하는 신기루들이<br>지난 시간들이<br>되돌릴 수 없는 현실임을 인정하자.<br><br>새장에 길들여진 새는<br>푸른 하늘을 그리워해서는 안 된다.<br>길들여진다는 것은<br>이미 죽어가고 있다."
까닭없는 눈물 , 김석주,<br>까닭없이 눈물이 그렁입니다.<br>두툼해진 슬픔을 도무지 추려 버리지 못하는 하루입니다.<br>하늘도 맑고 바람 신선한 정작 슬플 겨를조차 없는 좋은 날인데<br>한 조각 그리움이 어디서 묻어 왔는지 답없는 한숨만 절로 나옵니다<br>그렇게 종일을 시큰둥한 가슴으로 앉아 있다 바라본<br>오늘 날짜에...<br>씁쓸한 미소 하나 시나브로 머물다 돌아갑니다<br>어린 눈물은 그녀의 생일을 잊지 못하고 있었나 봅니다<br>훗날...<br>언제고 한 번은 다가설 하루인데<br>기억 속 그리움은 눈감아 주지 않습니다<br>애써 태연히 달력을 돌려 놓아 보지만<br>슬픔 앞에서<br>거짓말 못하는 눈물만이 무던히도 그렁이고 있었습니다
꽃 , 김춘수,내가 그의 이름을 불러 주기 전에는<br>그는 다만<br>하나의 몸짓에 지나지 않았다.<br>내가 그의 이름을 불러 주었을 때<br>그는 나에게로 와서<br>꽃이 되었다.<br>내가 그의 이름을 불러 준 것처럼<br>나의 이 빛깔과 향기에 알맞는<br>누가 나의 이름을 불러다오.<br>그에게로 가서 나도<br>그의 꽃이 되고 싶다.<br>우리들은 모두<br>무엇이 되고 싶다.<br>너는 나에게 나는 너에게<br>잊혀지지 않는 하나의 눈짓이 되고 싶다.
꽃 , 김동리,"<br>우리의 한숨 하나 하나<br>눈물 방울 하나 하나<br>노래 하나 하나<br>그것은 모두 가서 맺어지리라<br>가파른 언덕 위에 꽃이 핀다...<br>우리의 목숨은 갈 데가 있다<br>게으른 나비처럼 봄볕에 졸고 있을지라도<br>시위 떠난 화살은 과녁을 향해 가는 것을<br>우리의 목숨 하나 하나<br>노래 하나 하나<br>눈물 방울 하나 하나<br>그것은 모두 가서 맺어지리라<br>극락과 지옥이 신선한 과일 함께<br>식탁 위에 놓인 정오<br>아아 까마득하게 쳐다보이는, 저 멀리<br>절벽 위에 핀 꽃이여."
꽃 , 조은,<br>오래 울어본 사람은<br>체념할 때 터져 나오는<br>저 슬픔과도 닿을 수 있다.<br>
꽃비의 이름으로 , 정우경,<br>바람부는 날에 벚나무 아래 서면<br>꽃비가 내린다<br>소망으로 부풀었던 꽃잎들이<br>포르르포르르 비로 내린다<br>오랫동안 꿈꾸던 설레임이<br>서툰 바람으로 밀려나<br>의미를 잃어버리고<br>그러나 또다시<br>꽃비의 이름을 달고......<br>바람이 불어오는 날에<br>벚나무 아래에 서면<br>벚꽃비가 내린다<br>내 그리움도 따라 내린다<br>내 그리움도 묻어 내린다<br>꽃비가 내리는<br>바람부는 날에......
꽃으로 잎으로 , 유안진,<br>그래도<br>세상은 살 만한 곳이며<br>뭐니뭐니 해도<br>사랑은 아름답다고<br>돌아온 꽃들<br>낯 붉히며 소근소근<br>잎새들도 까닥까닥<br>맞장구 치는 봄날<br>속눈썹 끄트머리<br>아지랑이 얼굴이며<br>귓바퀴에 들리는 듯<br>그리운 목소리며<br>아직도 아직도 사랑합니다<br>꽃지면 잎이 돋듯<br>사랑진 그 자리에<br>우정을 키우며<br>이 세상<br>한 울타리 안에<br>이 하늘 한 지붕 밑에<br>먼 듯 가까운 듯<br>꽃으로 잎으로<br>우리는 결국<br>함께 살고 있습니다
꽃을 드리는 이유 , 곽재구,<br>끝없이<br>정말 끝없이<br>여기가 천국의 끝이거나<br>한 것처럼<br>오만해질 것<br>그리하여<br>어느 날<br>눈 화안하게 트여 오는<br>순정한 지평 하나를 볼 것.
꿈꾸듯 밀려오는 그대 생각 , 정우경 ,<br>문득 전화라도 올 것 같아<br>종일을 집안에서 서성여본다<br>왠지 반가운 편지라도 올 것 같아<br>몇 번 대문 밖을 기웃거려본다<br>긴 여로 속을 헤매이며<br>그 사람 꿈을 꾼 아침이면<br>개운하지 않은 머릿속<br>그리고 더 무겁게 다가오는<br>그리움 안은 가슴<br>그것으로 하루를 산다<br>달무리 지고 별이 떠오르도록<br>낯익은 목소리<br>낯익은 글씨체<br>그 어느 것 하나 만나지도 못하고<br>까만 밤이 내 하루를 지워버려도<br>오늘밤 또다시 내게 오기를<br>내일이 오늘 같은 하루가 된데도<br>오늘밤 또다시 만날 수 있기를<br>그대 내 꿈속에서......
꿈길에서 , 서영숙,<br>잔잔한 물 위에<br>물방울로 아롱지는<br>원인도 알 수 없는<br>그리움이 있어<br>풀꽃 내음 안개 되는<br>꿈길에 서면<br>또 다른 우리가 살았었다는<br>억겁의 머언 세월 속에다<br>가만히 두레박을 드리워본다<br>너와 나<br>어디서 무엇이 되어 만났으련만<br>지금도 곱게 피어 만나는<br>꽃잎 같은 사랑 하나 건져올린다<br>
꿈을 꾸고 싶다 , 이생진,<br>오늘밤에는 네 꿈을 꾸고 싶다<br>절대로 안 된다고 떼쓰지 마라<br>정말 꿈이란 어딜 가나 지름길이다<br>꿈만 꾸고서도 하늘까지 갔다온 기쁨<br>내일밤에도 네 꿈을 꾸고 싶다
꿈의 페달을 밟고 , 최영미 ,<br><br>내 마음 저 달처럼 차오르는데<br>네가 쌓은 돌담을 넘지 못하고<br>새벽마다 유산되는 꿈을 찾아서<br>잡을 수 없는 손으로 너를 더듬고<br>말할 수 없는 혀로 너를 부른다.<br>몰래 사랑을 키워온 밤이 깊어가는데<br><br>꿈의 페달을 밟고 너에게 갈 수 있다면<br>시시한 별들의 유혹은 뿌리쳐도 좋았다.
나 그대를 사랑하는 까닭은 , U. 샤퍼 ,나 그대를 사랑하는 까닭은<br>아무도<br>그대가 준 만큼의 자유를<br>내게 준 사람이 없었기 때문입니다.<br>나 그대를 사랑하는 까닭은<br>그대 앞에 서면<br>있는 그대로의<br>내가 될 수 있는 까닭입니다.<br>나 그대를 사랑하는 까닭은<br>그대 아닌 누구에게서도<br>그토록 나 자신을<br>깊이<br>발견할 수 없기 때문입니다.
나 그대의 풍경이 되어 주리라 , 여경희 ,<br>나 그대의 풍경이 되어 주리라<br>그대 갈매기 되어 날아가면<br>나 잔잔한 바다 되어 함께 가고<br>그대 비를 맞으며 걸어가면<br>나 그대 머리 위 천막 되어 누우리라<br>그대 지쳐 쓰러지면<br>나 바람 되어 그대 이마 위 땀 식혀 주고<br>여름 밤 그대 잠 못 이뤄 뒤척이면<br>방충망 되어 그대 지켜 주리라<br>눈이 와서 그대 좋아라 소리치면<br>난 녹지 않는 눈 되어 그대 어깨 위에 앉고<br>낙엽 떨어지는 날 그대 낙엽 주우면<br>난 그 낙엽 되어 그대 책 안에 갇히리라<br>그렇게 언제나 그대 있는 곳에<br>나 그대의 풍경이 되어 주리라
나의 사랑은 나비처럼 가벼웠다 , 유하 ,"<br>1<br>한 미남 청년을 짝사랑하다<br>바다에 몸을 던진 옛 그리스의 시인 사포<br>아기세줄나비,<br>학명은 Neptis sappho Pallas<br>불빛 속으로 날아드는 그 나비의 모습이<br>그녀를 연상시켰던 걸까<br>나비처럼 가벼운 영혼만이<br>열정 속으로 투신할 수 있다고, 노래하진 않겠다<br>나비는 불꽃이 자기를 태울 거라<br>생각진 않았으리라<br>혹, 불빛은 애기세줄나비에게<br>환한 거울 같은 건 아니었을까<br>2<br>조롱 속의 짝 잃은 문조,<br>그 안에 작은 거울을 넣어주었더니<br>거울에 비친 자기를 제 짝인 양<br>생이 다하도록 행복해 했다는 이야기<br>3<br>죽음을 걸었던, 너를 향한 내 구애의 말들<br>덧없음이여, 나는 나 이외에<br>아무도 사랑하지 않았다<br>내가 날아들었던 당신이라는 불꽃<br>오랫동안 나는 알지 못했다, 실은 그 눈부신 불꽃이<br>나를 비추는 거울이었음을<br>나의 사랑은 나비처럼 가벼웠다"
나의 전부 , 박흥준 ,"<br>죽는 날까지<br>너를 위해 해야 할 일 있다면<br>나 비록 가진 것 없어도<br>아낌없이 주는 마음 하나<br>간직하는 일


  세상이 거꾸로 가더라도<br>변치 않는 마음<br>너를 향한 가슴<br>그것이 내 전부라면 좋겠네<br>어디서 어떤 얼굴로<br>한 줄기 바람처럼 살다 가더라도<br>나 사는 동안<br>너를 위해 해야 할 꼭 한가지<br>멈추지 않는 사랑"
나무도 사람 같아서 , 진준섭 ,<br>나무도 사람 같아서<br>사랑을 받고 자란 나무는 잘 자라고<br>눈밖에 난 것은 구불구불 옹이투성이고<br>착한 마음 가진 나무는 싱싱하게 가지를 뻗지만<br>악한 마음 가진 나무는 병들어 죽어가고<br>나무도 사람 같아서<br>비가 오나 바람 불어도 제자리 지키며<br>평생 살아가야 할 꿈이 있고<br>혹독한 시련 속에 내밀한 성장 있고<br>진실을 딛고서야 오래도록 바로 설 수 있고<br>나무도 사람 같아서<br>마침내 자리 만들어 놓고<br>스스로 빈손으로 돌아갈 줄 알고
나는 변하고 있습니다 , U. 샤퍼 ,"<br>이젠 시간이 흐른 탓인지<br>당신을 처음 만났을 때의<br>그 들뜬 감정은<br>어느 정도 가라앉았습니다.<br>사랑이란<br>스러지고 마는 감정이 아니기에<br>이제 사랑의 노력을 할 때입니다.<br>그대는 이 말에 어떤 느낌을 받을지 모르겠지만<br>나는 이런 단계에 와 있다는 것이<br>몹시 기쁩니다.<br>변하기 쉬운 감정의 물결이 잔잔해진 다음에<br>찾아오는<br>새로운 사랑,<br>확고한 사랑.<br>그대를 향한 나의 사랑은<br>고통과 더불어 자라나고 더욱 다져집니다.<br>그대와 더불어<br>세상이 새롭게 열리고,<br>우리가 함께 이야기를 나눈 모든 것들이<br>새로운 의미를 지니게 됩니다.<br>예전엔<br>그저 스쳐 지났던<br>길섶의 풀이나<br>굴러다니는 돌멩이까지도<br>생명의 환희를 노래하는 듯합니다.<br>나에 대한 하느님의 사랑이<br>그대를 통해 나타나고<br>나는<br>그대로 인해<br>변하고 있습니다."
나이 서른에 우린 어디에 있을까 2 , 백창우 ,<br>1<br>나이 서른에 우린 어디에 있을까<br>어느 곳에 어떤 얼굴로 서 있을까<br>나이 서른에 우린 무엇을 사랑하게 될까<br>젊은 날의 높은 꿈이 부끄럽진 않을까<br>우리들의 노래와 우리들의 숨결이<br>나이 서른엔 어떤 뜻을 지닐까<br>저 거친 들녘에 피어난<br>고운 나리꽃의 향기를<br>나이 서른에 우린<br>기억할 수 있을까<br>2<br>나이 서른에 우린 어디에 있을까<br>어느 곳에 어떤 이름으로 서 있을까<br>나이 서른에 우린 무엇을 꿈꾸게 될까<br>아주 작은 울타리에 갇히진 않을까<br>우리들의 만남과 우리들의 약속이<br>나이 서른엔 어떤 뜻을 지닐까<br>빈 가슴마다 울려나던<br>참된 그리움의 북소리를<br>나이 서른에 우린<br>들을수 있을까
나는 압니다 , U. 샤퍼,<br>한때<br>그대가 사랑했던 사람을<br>우연히 만나게 되었을 때<br>나는 문득<br>내 자신이 그대의 삶에<br>어떤 자리를 차지하고 있을까<br>궁금해졌습니다.<br>얼굴을 아무렇지도 않은 듯<br>짐짓 그럴듯한 표정을 짓고 있었지만<br>사실은 자신이 없었던 것입니다.<br>내 모습이<br>그렇게 초라해 보일 수가 없었습니다.<br>부끄러움에 고개를 들 수가 없었습니다.<br>그저 멀리 아무도 모르는 곳으로 도망가<br>숨어버리고만 싶을 뿐이었습니다.<br>그러나 마음 한구석으론<br>마법의 힘을 빌어서라도<br>그대를 내 곁에 머물게 하고<br>내 소유로 만들어<br>아무도 넘보지 못하게 하고 싶다는<br>허무맹랑한 생각도 했습니다.<br>그러나<br>나는 압니다.<br>누군가를 소유한다는 것은<br>그를 잃는 것이요<br>누군가를 자유롭게 하는 것이<br>진정 그를 얻는 것임을.<br>그대를 차지하고 싶고<br>내 것으로 만들고 싶다는 것은<br>부질없는 욕심일 뿐.<br>선택은 그대의 것이며<br>결단을 내리는 것도<br>그대의 몫입니다.
